Folder,Date,Read Status,Email Count
Inbox,2022-08-30 00:00:00,Read,16
Inbox,2022-08-30 00:00:00,Unread,12
Inbox,2022-08-31 00:00:00,Unread,11
Inbox,2022-08-31 00:00:00,Read,18
Inbox,2022-09-01 00:00:00,Unread,9
Inbox,2022-09-01 00:00:00,Read,22
Inbox,2022-09-02 00:00:00,Read,4
Inbox,2022-09-02 00:00:00,Unread,13
Inbox,2022-09-04 00:00:00,Unread,1
Inbox,2022-09-05 00:00:00,Read,3
Inbox,2022-09-05 00:00:00,Unread,6
Inbox,2022-09-06 00:00:00,Unread,25
Inbox,2022-09-06 00:00:00,Read,22
Inbox,2022-09-07 00:00:00,Unread,11
Inbox,2022-09-07 00:00:00,Read,13
Inbox,2022-09-08 00:00:00,Read,12
Inbox,2022-09-08 00:00:00,Unread,6
Inbox,2022-09-09 00:00:00,Read,17
Inbox,2022-09-09 00:00:00,Unread,1
Inbox,2022-09-11 00:00:00,Read,2
Inbox,2022-09-12 00:00:00,Read,21
Inbox,2022-09-12 00:00:00,Unread,10
Inbox,2022-09-13 00:00:00,Read,7
Inbox,2022-09-13 00:00:00,Unread,9
Inbox,2022-09-14 00:00:00,Unread,1
Inbox,2022-09-14 00:00:00,Read,10
Inbox,2022-09-15 00:00:00,Read,7
Inbox,2022-09-15 00:00:00,Unread,34
Inbox,2022-09-16 00:00:00,Read,9
Inbox,2022-09-16 00:00:00,Unread,24
Inbox,2022-09-18 00:00:00,Unread,1
Inbox,2022-09-19 00:00:00,Read,17
Inbox,2022-09-19 00:00:00,Unread,15
Inbox,2022-09-20 00:00:00,Unread,14
Inbox,2022-09-20 00:00:00,Read,18
Inbox,2022-09-21 00:00:00,Unread,12
Inbox,2022-09-21 00:00:00,Read,19
Inbox,2022-09-22 00:00:00,Read,16
Inbox,2022-09-22 00:00:00,Unread,15
Inbox,2022-09-23 00:00:00,Unread,16
Inbox,2022-09-23 00:00:00,Read,15
Inbox,2022-09-25 00:00:00,Read,2
Inbox,2022-09-25 00:00:00,Unread,1
Inbox,2022-09-26 00:00:00,Read,27
Inbox,2022-09-27 00:00:00,Read,7
Inbox,2022-09-28 00:00:00,Read,17
Inbox,2022-09-28 00:00:00,Unread,9
Inbox,2022-09-29 00:00:00,Read,13
Inbox,2022-09-29 00:00:00,Unread,16
Inbox,2022-09-30 00:00:00,Unread,21
Inbox,2022-09-30 00:00:00,Read,7
Inbox,2022-10-01 00:00:00,Unread,1
Inbox,2022-10-02 00:00:00,Unread,2
Inbox,2022-10-03 00:00:00,Unread,6
Inbox,2022-10-03 00:00:00,Read,10
Inbox,2022-10-04 00:00:00,Read,16
Inbox,2022-10-04 00:00:00,Unread,4
Inbox,2022-10-05 00:00:00,Unread,3
Inbox,2022-10-05 00:00:00,Read,21
Inbox,2022-10-06 00:00:00,Unread,17
Inbox,2022-10-06 00:00:00,Read,20
Inbox,2022-10-07 00:00:00,Read,6
Inbox,2022-10-07 00:00:00,Unread,11
Inbox,2022-10-08 00:00:00,Read,2
Inbox,2022-10-09 00:00:00,Read,1
Inbox,2022-10-10 00:00:00,Read,14
Inbox,2022-10-10 00:00:00,Unread,6
Inbox,2022-10-11 00:00:00,Read,26
Inbox,2022-10-11 00:00:00,Unread,5
Inbox,2022-10-12 00:00:00,Read,13
Inbox,2022-10-12 00:00:00,Unread,16
Inbox,2022-10-13 00:00:00,Unread,4
Inbox,2022-10-13 00:00:00,Read,10
Inbox,2022-10-14 00:00:00,Unread,4
Inbox,2022-10-14 00:00:00,Read,2
Inbox,2022-10-16 00:00:00,Unread,1
Inbox,2022-10-17 00:00:00,Unread,9
Inbox,2022-10-17 00:00:00,Read,11
Inbox,2022-10-18 00:00:00,Unread,1
Inbox,2022-10-18 00:00:00,Read,14
Inbox,2022-10-19 00:00:00,Read,11
Inbox,2022-10-19 00:00:00,Unread,29
Inbox,2022-10-20 00:00:00,Read,13
Inbox,2022-10-20 00:00:00,Unread,10
Inbox,2022-10-21 00:00:00,Read,4
Inbox,2022-10-21 00:00:00,Unread,2
Inbox,2022-10-23 00:00:00,Read,1
Inbox,2022-10-24 00:00:00,Read,9
Inbox,2022-10-24 00:00:00,Unread,4
Inbox,2022-10-25 00:00:00,Read,7
Inbox,2022-10-25 00:00:00,Unread,20
Inbox,2022-10-26 00:00:00,Unread,11
Inbox,2022-10-26 00:00:00,Read,20
Inbox,2022-10-27 00:00:00,Read,11
Inbox,2022-10-27 00:00:00,Unread,3
Inbox,2022-10-28 00:00:00,Read,6
Inbox,2022-10-28 00:00:00,Unread,2
Inbox,2022-10-29 00:00:00,Read,1
Inbox,2022-10-30 00:00:00,Unread,1
Inbox,2022-10-30 00:00:00,Read,1
Inbox,2022-10-31 00:00:00,Unread,8
Inbox,2022-10-31 00:00:00,Read,21
Inbox,2022-11-01 00:00:00,Read,12
Inbox,2022-11-01 00:00:00,Unread,1
Inbox,2022-11-02 00:00:00,Read,17
Inbox,2022-11-02 00:00:00,Unread,5
Inbox,2022-11-03 00:00:00,Unread,3
Inbox,2022-11-03 00:00:00,Read,19
Inbox,2022-11-04 00:00:00,Read,17
Inbox,2022-11-04 00:00:00,Unread,7
Inbox,2022-11-06 00:00:00,Read,1
Inbox,2022-11-07 00:00:00,Read,17
Inbox,2022-11-07 00:00:00,Unread,1
Inbox,2022-11-08 00:00:00,Read,16
Inbox,2022-11-08 00:00:00,Unread,9
Inbox,2022-11-09 00:00:00,Unread,7
Inbox,2022-11-09 00:00:00,Read,21
Inbox,2022-11-10 00:00:00,Read,19
Inbox,2022-11-10 00:00:00,Unread,3
Inbox,2022-11-11 00:00:00,Unread,19
Inbox,2022-11-11 00:00:00,Read,5
Inbox,2022-11-13 00:00:00,Unread,2
Inbox,2022-11-14 00:00:00,Unread,19
Inbox,2022-11-14 00:00:00,Read,18
Inbox,2022-11-15 00:00:00,Read,21
Inbox,2022-11-15 00:00:00,Unread,29
Inbox,2022-11-16 00:00:00,Read,16
Inbox,2022-11-16 00:00:00,Unread,4
Inbox,2022-11-17 00:00:00,Read,20
Inbox,2022-11-17 00:00:00,Unread,22
Inbox,2022-11-18 00:00:00,Read,8
Inbox,2022-11-18 00:00:00,Unread,17
Inbox,2022-11-20 00:00:00,Unread,2
Inbox,2022-11-20 00:00:00,Read,2
Inbox,2022-11-21 00:00:00,Read,3
Inbox,2022-11-21 00:00:00,Unread,26
Inbox,2022-11-22 00:00:00,Read,5
Inbox,2022-11-22 00:00:00,Unread,11
Inbox,2022-11-23 00:00:00,Read,9
Inbox,2022-11-23 00:00:00,Unread,18
Inbox,2022-11-24 00:00:00,Unread,6
Inbox,2022-11-24 00:00:00,Read,3
Inbox,2022-11-25 00:00:00,Read,4
Inbox,2022-11-25 00:00:00,Unread,5
Inbox,2022-11-27 00:00:00,Read,1
Inbox,2022-11-28 00:00:00,Unread,29
Inbox,2022-11-28 00:00:00,Read,13
Inbox,2022-11-29 00:00:00,Unread,21
Inbox,2022-11-29 00:00:00,Read,13
Inbox,2022-11-30 00:00:00,Read,7
Inbox,2022-11-30 00:00:00,Unread,16
Inbox,2022-12-01 00:00:00,Unread,2
Inbox,2022-12-01 00:00:00,Read,12
Inbox,2022-12-02 00:00:00,Unread,20
Inbox,2022-12-02 00:00:00,Read,19
Inbox,2022-12-03 00:00:00,Unread,1
Inbox,2022-12-04 00:00:00,Unread,5
Inbox,2022-12-05 00:00:00,Read,14
Inbox,2022-12-05 00:00:00,Unread,9
Inbox,2022-12-06 00:00:00,Read,25
Inbox,2022-12-06 00:00:00,Unread,29
Inbox,2022-12-07 00:00:00,Unread,27
Inbox,2022-12-07 00:00:00,Read,31
Inbox,2022-12-08 00:00:00,Unread,9
Inbox,2022-12-08 00:00:00,Read,19
Inbox,2022-12-09 00:00:00,Unread,3
Inbox,2022-12-09 00:00:00,Read,21
Inbox,2022-12-10 00:00:00,Read,2
Inbox,2022-12-11 00:00:00,Read,2
Inbox,2022-12-12 00:00:00,Unread,28
Inbox,2022-12-12 00:00:00,Read,16
Inbox,2022-12-13 00:00:00,Read,17
Inbox,2022-12-13 00:00:00,Unread,21
Inbox,2022-12-14 00:00:00,Read,13
Inbox,2022-12-14 00:00:00,Unread,27
Inbox,2022-12-15 00:00:00,Read,20
Inbox,2022-12-15 00:00:00,Unread,28
Inbox,2022-12-16 00:00:00,Read,21
Inbox,2022-12-16 00:00:00,Unread,3
Inbox,2022-12-17 00:00:00,Read,1
Inbox,2022-12-17 00:00:00,Unread,1
Inbox,2022-12-19 00:00:00,Read,8
Inbox,2022-12-19 00:00:00,Unread,2
Inbox,2022-12-20 00:00:00,Unread,6
Inbox,2022-12-21 00:00:00,Read,2
Inbox,2022-12-21 00:00:00,Unread,9
Inbox,2022-12-22 00:00:00,Read,3
Inbox,2022-12-22 00:00:00,Unread,8
Inbox,2022-12-23 00:00:00,Unread,1
Inbox,2022-12-24 00:00:00,Read,1
Inbox,2022-12-27 00:00:00,Unread,1
Inbox,2022-12-27 00:00:00,Read,2
Inbox,2022-12-28 00:00:00,Read,2
Inbox,2022-12-29 00:00:00,Read,1
Inbox,2023-01-01 00:00:00,Unread,1
Inbox,2023-01-03 00:00:00,Read,16
Inbox,2023-01-03 00:00:00,Unread,2
Inbox,2023-01-04 00:00:00,Read,25
Inbox,2023-01-04 00:00:00,Unread,3
Inbox,2023-01-05 00:00:00,Read,22
Inbox,2023-01-06 00:00:00,Read,14
Inbox,2023-01-06 00:00:00,Unread,1
Inbox,2023-01-09 00:00:00,Read,18
Inbox,2023-01-09 00:00:00,Unread,3
Inbox,2023-01-10 00:00:00,Read,12
Inbox,2023-01-11 00:00:00,Read,16
Inbox,2023-01-11 00:00:00,Unread,1
Inbox,2023-01-12 00:00:00,Read,9
Inbox,2023-01-12 00:00:00,Unread,1
Inbox,2023-01-13 00:00:00,Read,11
Inbox,2023-01-14 00:00:00,Read,2
Inbox,2023-01-15 00:00:00,Read,2
Inbox,2023-01-16 00:00:00,Read,20
Inbox,2023-01-17 00:00:00,Read,11
Inbox,2023-01-17 00:00:00,Unread,1
Inbox,2023-01-18 00:00:00,Read,16
Inbox,2023-01-19 00:00:00,Read,14
Inbox,2023-01-19 00:00:00,Unread,3
Inbox,2023-01-20 00:00:00,Read,19
Inbox,2023-01-20 00:00:00,Unread,2
Inbox,2023-01-23 00:00:00,Read,12
Inbox,2023-01-24 00:00:00,Read,8
Inbox,2023-01-25 00:00:00,Read,21
Inbox,2023-01-26 00:00:00,Read,8
Inbox,2023-01-27 00:00:00,Read,2
Inbox,2023-01-30 00:00:00,Read,12
Inbox,2023-01-31 00:00:00,Read,14
Inbox,2023-02-01 00:00:00,Read,9
Inbox,2023-02-02 00:00:00,Read,22
Inbox,2023-02-02 00:00:00,Unread,2
Inbox,2023-02-03 00:00:00,Read,12
Inbox,2023-02-03 00:00:00,Unread,1
Inbox,2023-02-04 00:00:00,Read,2
Inbox,2023-02-05 00:00:00,Read,1
Inbox,2023-02-06 00:00:00,Read,10
Inbox,2023-02-06 00:00:00,Unread,2
Inbox,2023-02-07 00:00:00,Read,11
Inbox,2023-02-07 00:00:00,Unread,1
Inbox,2023-02-08 00:00:00,Read,16
Inbox,2023-02-09 00:00:00,Read,24
Inbox,2023-02-09 00:00:00,Unread,2
Inbox,2023-02-10 00:00:00,Read,17
Inbox,2023-02-10 00:00:00,Unread,1
Inbox,2023-02-11 00:00:00,Read,2
Inbox,2023-02-13 00:00:00,Read,14
Inbox,2023-02-13 00:00:00,Unread,1
Inbox,2023-02-14 00:00:00,Read,11
Inbox,2023-02-14 00:00:00,Unread,4
Inbox,2023-02-15 00:00:00,Read,9
Inbox,2023-02-15 00:00:00,Unread,1
Inbox,2023-02-16 00:00:00,Read,12
Inbox,2023-02-17 00:00:00,Read,10
Inbox,2023-02-17 00:00:00,Unread,2
Inbox,2023-02-19 00:00:00,Read,4
Inbox,2023-02-20 00:00:00,Read,6
Inbox,2023-02-21 00:00:00,Read,5
Inbox,2023-02-21 00:00:00,Unread,1
Inbox,2023-02-22 00:00:00,Read,12
Inbox,2023-02-22 00:00:00,Unread,2
Inbox,2023-02-23 00:00:00,Read,10
Inbox,2023-02-23 00:00:00,Unread,1
Inbox,2023-02-24 00:00:00,Read,3
Inbox,2023-02-24 00:00:00,Unread,2
Inbox,2023-02-26 00:00:00,Read,2
Inbox,2023-02-27 00:00:00,Read,12
Inbox,2023-02-27 00:00:00,Unread,3
Inbox,2023-02-28 00:00:00,Read,25
Inbox,2023-03-01 00:00:00,Read,20
Inbox,2023-03-02 00:00:00,Read,19
Inbox,2023-03-02 00:00:00,Unread,1
Inbox,2023-03-03 00:00:00,Read,13
Inbox,2023-03-03 00:00:00,Unread,2
Inbox,2023-03-04 00:00:00,Read,1
Inbox,2023-03-06 00:00:00,Read,13
Inbox,2023-03-06 00:00:00,Unread,2
Inbox,2023-03-07 00:00:00,Read,24
Inbox,2023-03-07 00:00:00,Unread,3
Inbox,2023-03-08 00:00:00,Read,28
Inbox,2023-03-09 00:00:00,Read,20
Inbox,2023-03-10 00:00:00,Read,15
Inbox,2023-03-10 00:00:00,Unread,5
Inbox,2023-03-12 00:00:00,Read,6
Inbox,2023-03-13 00:00:00,Read,14
Inbox,2023-03-13 00:00:00,Unread,1
Inbox,2023-03-14 00:00:00,Read,19
Inbox,2023-03-15 00:00:00,Read,10
Inbox,2023-03-15 00:00:00,Unread,2
Inbox,2023-03-16 00:00:00,Read,6
Inbox,2023-03-17 00:00:00,Read,15
Inbox,2023-03-17 00:00:00,Unread,2
Inbox,2023-03-18 00:00:00,Read,1
Inbox,2023-03-20 00:00:00,Read,17
Inbox,2023-03-20 00:00:00,Unread,2
Inbox,2023-03-21 00:00:00,Read,29
Inbox,2023-03-21 00:00:00,Unread,3
Inbox,2023-03-22 00:00:00,Read,19
Inbox,2023-03-22 00:00:00,Unread,6
Inbox,2023-03-23 00:00:00,Read,30
Inbox,2023-03-23 00:00:00,Unread,7
Inbox,2023-03-24 00:00:00,Read,18
Inbox,2023-03-24 00:00:00,Unread,8
Inbox,2023-03-25 00:00:00,Read,1
Inbox,2023-03-25 00:00:00,Unread,1
Inbox,2023-03-26 00:00:00,Read,1
Inbox,2023-03-27 00:00:00,Read,12
Inbox,2023-03-27 00:00:00,Unread,8
Inbox,2023-03-28 00:00:00,Read,14
Inbox,2023-03-28 00:00:00,Unread,1
Inbox,2023-03-29 00:00:00,Read,16
Inbox,2023-03-29 00:00:00,Unread,6
Inbox,2023-03-30 00:00:00,Read,16
Inbox,2023-03-30 00:00:00,Unread,8
Inbox,2023-03-31 00:00:00,Read,9
Inbox,2023-03-31 00:00:00,Unread,9
Inbox,2023-04-02 00:00:00,Read,1
Inbox,2023-04-03 00:00:00,Read,16
Inbox,2023-04-03 00:00:00,Unread,15
Inbox,2023-04-04 00:00:00,Read,24
Inbox,2023-04-04 00:00:00,Unread,15
Inbox,2023-04-05 00:00:00,Read,24
Inbox,2023-04-05 00:00:00,Unread,11
Inbox,2023-04-06 00:00:00,Read,13
Inbox,2023-04-06 00:00:00,Unread,16
Inbox,2023-04-07 00:00:00,Read,4
Inbox,2023-04-07 00:00:00,Unread,3
Inbox,2023-04-09 00:00:00,Read,2
Inbox,2023-04-10 00:00:00,Read,18
Inbox,2023-04-10 00:00:00,Unread,11
Inbox,2023-04-11 00:00:00,Read,18
Inbox,2023-04-11 00:00:00,Unread,20
Inbox,2023-04-12 00:00:00,Read,16
Inbox,2023-04-12 00:00:00,Unread,9
Inbox,2023-04-13 00:00:00,Read,13
Inbox,2023-04-13 00:00:00,Unread,1
Inbox,2023-04-14 00:00:00,Read,9
Inbox,2023-04-14 00:00:00,Unread,4
Inbox,2023-04-15 00:00:00,Unread,3
Inbox,2023-04-17 00:00:00,Read,17
Inbox,2023-04-17 00:00:00,Unread,7
Inbox,2023-04-18 00:00:00,Read,21
Inbox,2023-04-18 00:00:00,Unread,6
Inbox,2023-04-19 00:00:00,Read,24
Inbox,2023-04-19 00:00:00,Unread,1
Inbox,2023-04-20 00:00:00,Read,19
Inbox,2023-04-20 00:00:00,Unread,6
Inbox,2023-04-21 00:00:00,Read,25
Inbox,2023-04-21 00:00:00,Unread,4
Inbox,2023-04-23 00:00:00,Read,1
Inbox,2023-04-24 00:00:00,Read,19
Inbox,2023-04-24 00:00:00,Unread,7
Inbox,2023-04-25 00:00:00,Read,25
Inbox,2023-04-25 00:00:00,Unread,6
Inbox,2023-04-26 00:00:00,Read,28
Inbox,2023-04-26 00:00:00,Unread,4
Inbox,2023-04-27 00:00:00,Read,16
Inbox,2023-04-27 00:00:00,Unread,2
Inbox,2023-04-28 00:00:00,Read,17
Inbox,2023-04-28 00:00:00,Unread,10
Inbox,2023-04-30 00:00:00,Read,1
Inbox,2023-04-30 00:00:00,Unread,2
Inbox,2023-05-01 00:00:00,Read,13
Inbox,2023-05-01 00:00:00,Unread,12
Inbox,2023-05-02 00:00:00,Read,13
Inbox,2023-05-02 00:00:00,Unread,16
Inbox,2023-05-03 00:00:00,Unread,20
Inbox,2023-05-03 00:00:00,Read,13
Inbox,2023-05-04 00:00:00,Unread,19
Inbox,2023-05-04 00:00:00,Read,15
Inbox,2023-05-05 00:00:00,Unread,12
Inbox,2023-05-05 00:00:00,Read,11
Inbox,2023-05-07 00:00:00,Unread,1
Inbox,2023-05-08 00:00:00,Read,16
Inbox,2023-05-08 00:00:00,Unread,20
Inbox,2023-05-09 00:00:00,Read,32
Inbox,2023-05-09 00:00:00,Unread,10
Inbox,2023-05-10 00:00:00,Read,22
Inbox,2023-05-11 00:00:00,Read,17
Inbox,2023-05-11 00:00:00,Unread,2
Inbox,2023-05-12 00:00:00,Read,9
Inbox,2023-05-12 00:00:00,Unread,1
Inbox,2023-05-13 00:00:00,Unread,5
Inbox,2023-05-14 00:00:00,Read,1
Inbox,2023-05-15 00:00:00,Read,15
Inbox,2023-05-15 00:00:00,Unread,9
Inbox,2023-05-16 00:00:00,Unread,10
Inbox,2023-05-16 00:00:00,Read,14
Inbox,2023-05-17 00:00:00,Read,30
Inbox,2023-05-17 00:00:00,Unread,12
Inbox,2023-05-18 00:00:00,Read,20
Inbox,2023-05-18 00:00:00,Unread,16
Inbox,2023-05-19 00:00:00,Read,13
Inbox,2023-05-19 00:00:00,Unread,12
Inbox,2023-05-20 00:00:00,Read,1
Inbox,2023-05-20 00:00:00,Unread,1
Inbox,2023-05-21 00:00:00,Read,1
Inbox,2023-05-22 00:00:00,Unread,5
Inbox,2023-05-22 00:00:00,Read,7
Inbox,2023-05-23 00:00:00,Read,19
Inbox,2023-05-23 00:00:00,Unread,11
Inbox,2023-05-24 00:00:00,Unread,9
Inbox,2023-05-24 00:00:00,Read,15
Inbox,2023-05-25 00:00:00,Read,15
Inbox,2023-05-25 00:00:00,Unread,22
Inbox,2023-05-26 00:00:00,Unread,14
Inbox,2023-05-26 00:00:00,Read,7
Inbox,2023-05-28 00:00:00,Unread,1
Inbox,2023-05-29 00:00:00,Read,7
Inbox,2023-05-29 00:00:00,Unread,13
Inbox,2023-05-30 00:00:00,Unread,24
Inbox,2023-05-30 00:00:00,Read,14
Inbox,2023-05-31 00:00:00,Read,25
Inbox,2023-05-31 00:00:00,Unread,12
Inbox,2023-06-01 00:00:00,Unread,15
Inbox,2023-06-01 00:00:00,Read,19
Inbox,2023-06-02 00:00:00,Unread,15
Inbox,2023-06-02 00:00:00,Read,18
Inbox,2023-06-03 00:00:00,Unread,2
Inbox,2023-06-05 00:00:00,Read,8
Inbox,2023-06-05 00:00:00,Unread,28
Inbox,2023-06-06 00:00:00,Unread,36
Inbox,2023-06-06 00:00:00,Read,16
Inbox,2023-06-07 00:00:00,Unread,21
Inbox,2023-06-07 00:00:00,Read,13
Inbox,2023-06-08 00:00:00,Unread,15
Inbox,2023-06-08 00:00:00,Read,14
Inbox,2023-06-09 00:00:00,Unread,17
Inbox,2023-06-09 00:00:00,Read,6
Inbox,2023-06-10 00:00:00,Unread,4
Inbox,2023-06-11 00:00:00,Unread,2
Inbox,2023-06-11 00:00:00,Read,1
Inbox,2023-06-12 00:00:00,Unread,25
Inbox,2023-06-12 00:00:00,Read,25
Inbox,2023-06-13 00:00:00,Unread,21
Inbox,2023-06-13 00:00:00,Read,11
Inbox,2023-06-14 00:00:00,Unread,11
Inbox,2023-06-14 00:00:00,Read,27
Inbox,2023-06-15 00:00:00,Read,23
Inbox,2023-06-15 00:00:00,Unread,2
Inbox,2023-06-16 00:00:00,Read,12
Inbox,2023-06-16 00:00:00,Unread,1
Inbox,2023-06-17 00:00:00,Unread,7
Inbox,2023-06-18 00:00:00,Read,1
Inbox,2023-06-19 00:00:00,Read,16
Inbox,2023-06-19 00:00:00,Unread,14
Inbox,2023-06-20 00:00:00,Read,29
Inbox,2023-06-20 00:00:00,Unread,17
Inbox,2023-06-21 00:00:00,Read,12
Inbox,2023-06-21 00:00:00,Unread,2
Inbox,2023-06-22 00:00:00,Read,10
Inbox,2023-06-22 00:00:00,Unread,11
Inbox,2023-06-23 00:00:00,Read,17
Inbox,2023-06-23 00:00:00,Unread,1
Inbox,2023-06-25 00:00:00,Unread,3
Inbox,2023-06-25 00:00:00,Read,1
Inbox,2023-06-26 00:00:00,Unread,17
Inbox,2023-06-26 00:00:00,Read,21
Inbox,2023-06-27 00:00:00,Unread,21
Inbox,2023-06-27 00:00:00,Read,21
Inbox,2023-06-28 00:00:00,Read,28
Inbox,2023-06-28 00:00:00,Unread,6
Inbox,2023-06-29 00:00:00,Read,19
Inbox,2023-06-29 00:00:00,Unread,12
Inbox,2023-06-30 00:00:00,Read,16
Inbox,2023-06-30 00:00:00,Unread,22
Inbox,2023-07-01 00:00:00,Unread,2
Inbox,2023-07-02 00:00:00,Read,1
Inbox,2023-07-03 00:00:00,Unread,21
Inbox,2023-07-03 00:00:00,Read,4
Inbox,2023-07-04 00:00:00,Unread,16
Inbox,2023-07-05 00:00:00,Read,12
Inbox,2023-07-05 00:00:00,Unread,38
Inbox,2023-07-06 00:00:00,Unread,38
Inbox,2023-07-06 00:00:00,Read,7
Inbox,2023-07-07 00:00:00,Unread,22
Inbox,2023-07-07 00:00:00,Read,9
Inbox,2023-07-08 00:00:00,Unread,3
Inbox,2023-07-09 00:00:00,Read,1
Inbox,2023-07-09 00:00:00,Unread,1
Inbox,2023-07-10 00:00:00,Unread,13
Inbox,2023-07-10 00:00:00,Read,19
Inbox,2023-07-11 00:00:00,Unread,7
Inbox,2023-07-11 00:00:00,Read,10
Inbox,2023-07-12 00:00:00,Read,17
Inbox,2023-07-12 00:00:00,Unread,12
Inbox,2023-07-13 00:00:00,Read,21
Inbox,2023-07-13 00:00:00,Unread,46
Inbox,2023-07-14 00:00:00,Read,25
Inbox,2023-07-14 00:00:00,Unread,14
Inbox,2023-07-15 00:00:00,Unread,2
Inbox,2023-07-17 00:00:00,Unread,25
Inbox,2023-07-17 00:00:00,Read,16
Inbox,2023-07-18 00:00:00,Unread,16
Inbox,2023-07-18 00:00:00,Read,22
Inbox,2023-07-19 00:00:00,Unread,25
Inbox,2023-07-19 00:00:00,Read,25
Inbox,2023-07-20 00:00:00,Unread,8
Inbox,2023-07-20 00:00:00,Read,13
Inbox,2023-07-21 00:00:00,Unread,8
Inbox,2023-07-21 00:00:00,Read,7
Inbox,2023-07-22 00:00:00,Unread,2
Inbox,2023-07-23 00:00:00,Unread,2
Inbox,2023-07-24 00:00:00,Read,23
Inbox,2023-07-24 00:00:00,Unread,11
Inbox,2023-07-25 00:00:00,Unread,15
Inbox,2023-07-25 00:00:00,Read,4
Inbox,2023-07-26 00:00:00,Unread,21
Inbox,2023-07-26 00:00:00,Read,8
Inbox,2023-07-27 00:00:00,Read,8
Inbox,2023-07-27 00:00:00,Unread,8
Inbox,2023-07-28 00:00:00,Read,18
Inbox,2023-07-28 00:00:00,Unread,11
Inbox,2023-07-29 00:00:00,Read,1
Inbox,2023-07-29 00:00:00,Unread,2
Inbox,2023-07-31 00:00:00,Read,20
Inbox,2023-07-31 00:00:00,Unread,26
Inbox,2023-08-01 00:00:00,Read,18
Inbox,2023-08-01 00:00:00,Unread,17
Inbox,2023-08-02 00:00:00,Read,30
Inbox,2023-08-02 00:00:00,Unread,14
Inbox,2023-08-03 00:00:00,Unread,18
Inbox,2023-08-03 00:00:00,Read,11
Inbox,2023-08-04 00:00:00,Read,27
Inbox,2023-08-04 00:00:00,Unread,8
Inbox,2023-08-05 00:00:00,Unread,5
Inbox,2023-08-05 00:00:00,Read,1
Inbox,2023-08-06 00:00:00,Unread,2
Inbox,2023-08-07 00:00:00,Read,16
Inbox,2023-08-07 00:00:00,Unread,9
Inbox,2023-08-08 00:00:00,Unread,24
Inbox,2023-08-08 00:00:00,Read,23
Inbox,2023-08-09 00:00:00,Unread,20
Inbox,2023-08-09 00:00:00,Read,17
Inbox,2023-08-10 00:00:00,Read,14
Inbox,2023-08-10 00:00:00,Unread,23
Inbox,2023-08-11 00:00:00,Unread,13
Inbox,2023-08-11 00:00:00,Read,11
Inbox,2023-08-12 00:00:00,Unread,2
Inbox,2023-08-13 00:00:00,Read,1
